scope,wmo,sensor_model,sensor_serial,parameter,coefficient,value,source_file,source_variable,interpretation
float_specific,2902093,ECO_FLBB,2661,CHLA,DARK_CHLA,50,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory chlorophyll dark counts; float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902093,ECO_FLBB,2661,CHLA,SCALE_CHLA,0.0073,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,WETLABS factory chlorophyll scale [ug/L per count]; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A0,2.008560e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A1,3.224000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A2,3.990630e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A3,4.802990e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A3; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A4,9.781880e-01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A4; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,A5,1.710690e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Weiss Cstar solubility A5; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,B0,-6.245230e-03,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,B1,-7.376140e-03,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,B2,-1.034100e-02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,B3,-8.170830e-03,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Garcia-Gordon-style salinity-correction B3; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,C0,-4.886820e-07,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,salinity-correction C0 (PSAL^2 term); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,D0,2.445430e+01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D0; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,D1,-6.745090e+01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,D2,-4.848900e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D2; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,D3,-5.440000e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,vapour-pressure D3 (salinity term); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef1,1.000000e-01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,phase pressure-compensation slope [deg per bar/1000]; Aanderaa default 0.1; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef2,2.200000e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Pcorr temperature slope; Aanderaa default; family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,Pcoef3,4.190000e-02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,Pcorr intercept; Aanderaa default; family-generic (identical in all 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef0,-1.140520e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c0 (per-foil factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef1,1.008190e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c1 (per-foil factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef2,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c2 (zero: Aanderaa standard foils); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,PhaseCoef3,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,CalPhase cubic c3 (zero: Aanderaa standard foils); family-generic (identical in all 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,Spreset,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,reference salinity [psu] of the Scorr vapour-pressure ratio; family-generic (identical in all 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c0,-3.604788e-06,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c0 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c1,-6.843659e-06,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c1 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c10,-3.093750e+02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c10 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c11,2.923687e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c11 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c12,-2.222011e-02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c12 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c13,2.146338e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c13 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c14,-7.934825e-07,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c14 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c15,3.792412e+03,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c15 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c16,-4.935136e+01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c16 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c17,6.335210e-01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c17 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c18,-1.085494e-02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c18 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c19,1.218953e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c19 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c2,1.839203e-03,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c2 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c20,-7.344973e-07,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c20 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c21,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c21 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c22,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c22 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c23,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c23 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c24,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c24 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c25,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c25 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c26,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c26 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c27,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial c27 (unused term, zero); family-generic (identical in all 13 INCOIS 301 meta.nc)"
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c3,-1.984442e-01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c3 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c4,8.121225e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c4 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c5,-1.220733e-06,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c5 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c6,1.086894e+01,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c6 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c7,-7.093984e-02,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c7 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c8,2.810467e-04,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c8 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
float_specific,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,c9,-1.328850e-06,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,foil polynomial c9 (per foil-batch factory calibration); float-specific (varies across the 13 INCOIS 301 meta.nc)
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m0,1.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m0 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m1,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m1 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m10,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m10 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m11,1.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m11 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m12,2.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m12 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m13,3.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m13 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m14,4.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m14 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m15,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m15 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m16,1.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m16 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m17,2.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m17 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m18,3.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m18 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m19,4.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m19 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m2,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m2 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m20,5.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m20 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m21,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m21 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m22,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m22 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m23,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m23 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m24,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m24 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m25,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m25 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m26,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m26 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m27,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m27 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m3,0.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m3 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m4,1.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m4 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
family_generic,2902093,AANDERAA_OPTODE_4330,n/a,DOXY,m5,2.000000e+00,incois_2902093_meta.nc,PREDEPLOYMENT_CALIB_COEFFICIENT,"foil polynomial temperature exponent m5 (structural, Aanderaa method; value generic, file formatting varies); family-generic (identical in all 13 INCOIS 301 meta.nc)"
